,smiles,GWP100,LT,RE,lip,sol,GWP
12030,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F,3.6784939766,1.5367581844,-0.5910317898,0.1451143771,-5.0418820381,4769.7319873786
3414,C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(F)F)(F)F)(Cl)F)(F)F)(F)F,3.678545475,1.8066014051,-0.5962973237,0.0914878994,-4.1699757576,4770.2976132444
3090,C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(F)F,3.6785471439,1.7963401079,-0.5904313326,0.0910091549,-4.1929478645,4770.3159448343
321,C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(Cl)Cl)(F)F,3.6786148548,1.4253150225,-0.6165755987,0.1625185758,-3.7685790062,4771.0597430359
12609,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F,3.6787917614,1.6700915098,-0.5668424368,0.1220192462,-4.707215786,4773.0035941619
474,C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(F)F,3.6788082123,1.3714686632,-0.5851544142,0.0860906988,-3.9448506832,4773.1843968411
213,C(C(C(C(C(F)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F,3.679006815,1.4305989742,-0.5975720882,0.1622015387,-3.7819375992,4775.3676711426
3576,C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F)(F)F,3.679028511,1.7479792833,-0.5905649662,0.0916040689,-4.1981902122,4775.6062405982
228,C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(F)F)(F)F,3.6797623634,1.634967804,-0.5309841633,0.075072065,-3.5051355362,4783.6826790632
11160,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F,3.6797719002,1.5888291597,-0.6149947643,0.1244303733,-4.860019207,4783.7877258825
4353,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F,3.6800732613,1.4790875912,-0.5832195282,0.0926977545,-4.6913113594,4787.1083938092
1428,C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(F)F,3.6801941395,1.4030102491,-0.6171398759,0.1367519647,-4.3551917076,4788.4409865563
114,C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)Cl)(F)F,3.6804490089,1.2936457396,-0.5520184636,0.0543133765,-3.5079884529,4791.2519491719
1380,C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(F)F)(F)F,3.6805436611,1.4887368679,-0.568477869,0.1080142409,-4.0575070381,4792.2962908893
5469,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F,3.6806385517,1.5723639727,-0.6071636677,0.2059238106,-4.8949346542,4793.3434916848
5334,C(C(C(C(C(C(C(C(F)(F)F)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F,3.6807849407,1.5714131594,-0.630053997,0.2110154778,-4.7945103645,4794.9594713947
1392,C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)Cl)(F)F,3.68090868,1.505138278,-0.6275871396,0.1658017188,-4.2615170479,4796.3258465408
12912,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F,3.681198597,1.55509758,-0.6315832138,0.157213226,-4.9956622124,4799.5287437832
60,C(C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl)(F)F,3.6812286377,1.2957493067,-0.581956625,0.1098177582,-3.3675787449,4799.8607452073
2163,C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(F)F,3.6812660694,1.5639244318,-0.5453355312,0.1160957962,-4.4439635277,4800.274461658
12402,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(F)F)(F)F)(Cl)Cl)(Cl)F)(F)F,3.6817653179,1.5824116468,-0.6285449862,0.1249480397,-4.6329522133,4805.795848539
8973,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F,3.6818430424,1.6632977724,-0.5991194248,0.124818936,-4.8027873039,4806.6560052159
4536,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(Cl)F)(F)F)(F)F)(Cl)F)(F)F,3.6823377609,1.7818940878,-0.5363167524,0.1396520883,-4.5418410301,4812.1345385729
195,C(C(C(C(C(F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F,3.6824123859,1.3518253565,-0.5871683359,0.1262899786,-3.7988085747,4812.96148085
1956,C(C(C(C(C(C(C(F)(F)F)(Cl)F)(F)F)(F)F)(Cl)F)(F)F)(F)F,3.6824524403,1.8370705843,-0.5684361458,0.0907129198,-4.168905735,4813.405393457
1632,C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(F)F,3.6826431751,1.7959632874,-0.5662686229,0.0904956609,-4.1758637428,4815.5198247727
1221,C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F,3.6831126213,1.4812511206,-0.6331967711,0.1322054416,-4.2802004814,4820.7279260333
4893,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F,3.6831285954,1.6424454451,-0.6272069216,0.1700199395,-4.7494111061,4820.9052433682
3468,C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(F)F)(Cl)F)(Cl)F)(F)F)(F)F,3.6835875511,1.7523889542,-0.5758450031,0.0914749056,-4.2318949699,4826.002595208
1686,C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(Cl)F)(Cl)F)(F)F)(F)F,3.6836328506,1.7413651943,-0.5548171401,0.0904733688,-4.2970743179,4826.5060025973
4311,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(F)F,3.6836373806,1.5570327044,-0.5882532597,0.116049245,-4.4486122131,4826.5563462243
9459,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F,3.6838839054,1.6459203959,-0.582242012,0.1247667223,-4.8984832764,4829.2968914392
3825,C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(F)F,3.6840507984,1.5644882917,-0.5862823725,0.1116472632,-4.3905272484,4831.153076097
3144,C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(Cl)F)(F)F)(F)F,3.6845126152,1.7200046778,-0.5738562942,0.0910048038,-4.3046588898,4836.2931235932
11454,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F,3.6849722862,1.5532376766,-0.6380666494,0.1705193669,-4.9543228149,4841.4147192044
1131,C(C(C(C(C(C(F)(F)Cl)(Cl)F)(F)F)(F)F)(Cl)Cl)(F)F,3.6852500439,1.4696575403,-0.6107420921,0.1876728088,-4.1812310219,4844.5120877373
4365,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)F)(Cl)F)(F)F,3.6854326725,1.5137211084,-0.5297940969,0.1159303337,-4.526696682,4846.5497205007
4902,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F,3.6854846478,1.6545740366,-0.6237572432,0.2101103216,-4.7965631485,4847.1297778559
1434,C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(F)F,3.6855957508,1.4303888083,-0.511677742,0.1082528383,-4.1526026726,4848.3699497972
10260,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(F)F)(F)F)(Cl)F)(F)F)(Cl)F)(F)F,3.6856107712,1.6764017344,-0.5495903492,0.1469889432,-4.6076483727,4848.5376368742
651,C(C(C(C(C(C(F)(F)F)(Cl)F)(F)F)(Cl)Cl)(F)F)(F)F,3.6856126785,1.6239961386,-0.549264729,0.1072569042,-4.0439963341,4848.5589308863
2166,C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F,3.685618639,1.5682069063,-0.6111969948,0.1559735686,-4.5054812431,4848.6254752767
11463,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F,3.6857709885,1.5668274164,-0.6341278553,0.2106802016,-4.9712061882,4850.3266599379
6372,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F)(F)F,3.6858744621,1.7219510078,-0.5342698097,0.1461365968,-4.6215772629,4851.4824214818
9267,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F,3.6859946251,1.605502367,-0.6299265623,0.1705731302,-4.8986721039,4852.8249417948
504,C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(Cl)F)(Cl)F)(F)F,3.6860711575,1.6430363655,-0.5444378853,0.1435278207,-3.8801982403,4853.6801930266
1275,C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F,3.6863143444,1.4881243706,-0.6141611934,0.0996878892,-4.3286156654,4856.3988143094
1677,C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(F)F,3.6871948242,1.63674891,-0.5575016141,0.1158948094,-4.4367051125,4866.2545659375
12921,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F,3.687343359,1.5681105852,-0.6344672441,0.1973738819,-5.0111131668,4867.9191775672
2010,C(C(C(C(C(C(C(F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(F)F)(F)F,3.6875033379,1.7826002836,-0.5546147823,0.0906908661,-4.2256512642,4869.7126786993
1272,C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F,3.6875782013,1.5449408293,-0.5571229458,0.1076339036,-4.1030611992,4870.5521893344
9276,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F,3.6876599789,1.6225682497,-0.6269313097,0.2106636316,-4.9163784981,4871.469399786
3573,C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(F)F,3.6882994175,1.53551507,-0.5906662941,0.1198667437,-4.4976248741,4878.6472484084
4437,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F,3.6886582375,1.7104240656,-0.6089971066,0.1243211776,-4.6694822311,4882.6797182112
5886,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(F)F)(F)F)(Cl)F)(F)F)(Cl)F)(F)F,3.688798666,1.7044694424,-0.5409923792,0.1461987048,-4.6133732796,4884.2587814841
11433,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(F)F)(F)F)(Cl)F)(F)F)(F)F,3.6891527176,1.7710455656,-0.6150020361,0.1091213971,-4.5209980011,4888.2422183795
1383,C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(F)F,3.6893889904,1.4590696096,-0.6230636239,0.0804722458,-4.2874593735,4890.9023326801
327,C(C(C(C(C(F)(F)Cl)(F)F)(Cl)Cl)(F)F)(F)F,3.6894390583,1.5050948858,-0.5537084937,0.0962749273,-3.6931197643,4891.4662158122
9843,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F,3.6901285648,1.5591557026,-0.5763646364,0.1458671242,-5.0240163803,4899.2383077602
9450,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F,3.6901783943,1.7076973915,-0.5461304188,0.1465289146,-4.6919865608,4899.8004620771
3630,C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)F)(F)F)(F)F,3.6901936531,1.6556202173,-0.543487072,0.0915016681,-4.3396201134,4899.9726179258
5076,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F,3.6904008389,1.7506114244,-0.5430145264,0.1459756047,-4.6274137497,4902.3107703028
3879,C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)F)(F)F,3.6904456615,1.5646282434,-0.5813266039,0.1154778749,-4.5039763451,4902.816754419
10908,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F,3.6904573441,1.6767880917,-0.5353899002,0.147026673,-4.7819046974,4902.9486418373
1230,C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)Cl)(F)F,3.6910142899,1.5041201115,-0.6340404749,0.1657788903,-4.2329978943,4909.2402905931
8964,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F,3.691190958,1.7347589731,-0.548917532,0.1466395408,-4.6281890869,4911.2377438223
8802,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(F)F)(Cl)F)(F)F)(Cl)F)(F)F,3.6913294792,1.7577520609,-0.5506003499,0.146606043,-4.5812096596,4912.8044665261
1029,C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F,3.6913430691,1.6053603888,-0.5553710461,0.107998386,-4.080057621,4912.9581994594
543,C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(Cl)Cl)(F)F)(F)F,3.6914422512,1.6378663778,-0.5538163185,0.1075220257,-4.065413475,4914.0803258485
10944,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(F)F)(F)F)(Cl)Cl)(Cl)F)(F)F,3.6914515495,1.6168121099,-0.627838254,0.1243379265,-4.623942852,4914.1855383367
6360,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F,3.691519022,1.6429483891,-0.6118365526,0.2102713138,-4.8147120476,4914.9490707983
4383,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(Cl)Cl)(Cl)F)(F)F,3.6915633678,1.7166870832,-0.6120988131,0.124300316,-4.6353821754,4915.450962394
6351,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F,3.6917893887,1.6288005114,-0.6139554977,0.1701808125,-4.7712163925,4918.0097869192
12891,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)F)(F)F)(F)F,3.6920902729,1.7213381529,-0.6220316887,0.1156838089,-4.5286259651,4921.4182216225
1446,C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F,3.6922032833,1.4235545397,-0.5881199837,0.1041520983,-4.3271007538,4922.6990204021
1137,C(C(C(C(C(C(F)(F)Cl)(Cl)F)(F)F)(Cl)Cl)(F)F)(F)F,3.6922576427,1.5851505995,-0.5518484116,0.1079971939,-4.0572857857,4923.3152195514
3864,C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(F)F,3.6923797131,1.5581364632,-0.5661090016,0.1160349995,-4.4589819908,4924.6992461111
4203,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)F)(F)F,3.6926138401,1.5751353502,-0.5824670792,0.1144900471,-4.4590249062,4927.3548546335
10998,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F,3.6926267147,1.6022533178,-0.6276636124,0.1243644506,-4.6987891197,4927.5009275907
645,C(C(C(C(C(C(F)(F)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(F)F,3.6930632591,1.4899049997,-0.6052544117,0.1869176179,-4.1440443993,4932.4564464536
9288,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F)(F)F,3.6932723522,1.7040841579,-0.546931684,0.1465289146,-4.6291337013,4934.8317722612
975,C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(Cl)Cl)(F)F)(F)F,3.6934087276,1.6585429907,-0.5569795966,0.1076145321,-4.0332136154,4936.38163185
10725,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F,3.6934509277,1.5886471272,-0.620477736,0.1712103635,-4.9801726341,4936.8613198767
5841,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(F)F)(F)F)(F)F)(Cl)Cl)(Cl)F)(F)F,3.6935656071,1.6763159037,-0.6080018282,0.1245060712,-4.6410822868,4938.1651143301
10734,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(F)F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F,3.6938602924,1.6031987667,-0.6179674268,0.2113008648,-4.9977650642,4941.5169846887
11649,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)F)(F)F)(F)F,3.6938915253,1.7217885256,-0.6012380123,0.1091082841,-4.6267490387,4941.8723728763
12618,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F,3.6940572262,1.6020665169,-0.6002830267,0.1252486855,-4.8714570999,4943.7582568377
10215,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(F)F)(F)F)(F)F)(Cl)Cl)(Cl)F)(F)F,3.6941578388,1.6413806677,-0.6141191721,0.1252565533,-4.6367616653,4944.903705867
13053,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F)(F)F,3.6941640377,1.7145824432,-0.6157928705,0.1159334928,-4.5209498405,4944.9742872348
159,C(C(C(C(C(F)(F)F)(F)F)(F)F)(Cl)Cl)(F)F,3.6942164898,1.4818882942,-0.6085373163,0.1619676501,-3.7349309921,4945.5715545223
3717,C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)F)(Cl)F)(F)F,3.6943190098,1.5646351576,-0.5876048803,0.1153854281,-4.4345078468,4946.7391488876
2982,C(C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(Cl)F)(Cl)F)(F)F)(F)F,3.694319725,1.7983732224,-0.58312428,0.0910734087,-4.2285017967,4946.747295863
11001,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(F)F)(Cl)F)(Cl)F)(F)F)(F)F,3.6946930885,1.7679949999,-0.61515975,0.1090514809,-4.5265612602,4951.0018490965
705,C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(F)F,3.6947805882,1.5285574198,-0.5407467484,0.1076320559,-4.1237125397,4951.9994542579
6546,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(Cl)F)(Cl)F)(Cl)F)(F)F)(F)F,3.6955428123,1.7486811876,-0.5514816046,0.0957349092,-4.5977301598,4960.6982708936
3867,C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F,3.6956417561,1.5281767845,-0.6381698251,0.1546006948,-4.6805939674,4961.8285772397
546,C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F,3.6957774162,1.5756691694,-0.608044982,0.1419780999,-4.110678196,4963.3787412094
1680,C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F,3.6959822178,1.6201386452,-0.6293669939,0.1557907611,-4.4594950676,4965.7198886685
12459,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(F)F)(F)F)(Cl)F)(Cl)F)(F)F)(F)F,3.6961081028,1.7439386845,-0.6172556877,0.1139819175,-4.5449194908,4967.159465566
11430,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)F)(F)F,3.6964981556,1.5880903006,-0.6190872192,0.1244531423,-4.6883840561,4971.6226232133
12888,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)F)(F)F,3.6965117455,1.5711125135,-0.6203408837,0.1253111511,-4.7258419991,4971.7781967018
13107,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)F)(Cl)F)(F)F)(F)F,3.6969344616,1.671095252,-0.5724519491,0.1157877594,-4.6486358643,4976.6197825884
10431,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F,3.6970016956,1.6315872669,-0.5874983072,0.1253135353,-4.8692517281,4977.390283171
4290,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(F)F,3.6973445415,1.4824677706,-0.6291211247,0.2149052769,-4.6215538979,4981.3211451947
1284,C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F,3.6975717545,1.4729350805,-0.6331880093,0.1646859199,-4.2898278236,4983.9279399447
11163,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(Cl)F)(Cl)F)(Cl)F)(F)F)(F)F,3.6976313591,1.7261269093,-0.6093356013,0.1091006547,-4.6013388634,4984.6120049124
4914,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F)(F)F,3.6976635456,1.7326744795,-0.5435194373,0.1459756047,-4.6080327034,4984.9814390339
10422,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F,3.6976759434,1.7036401033,-0.5416915417,0.1469999105,-4.6497445107,4985.1237468887
4350,C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(F)F,3.6977665424,1.4804993868,-0.5255868435,0.1168319732,-4.477953434,4986.1638122301
1194,C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(Cl)Cl)(Cl)Cl)(F)F,3.6978156567,1.4681395292,-0.5622184277,0.1396979243,-4.3146705627,4986.727727824
4869,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)F)(F)F,3.6978247166,1.6804646254,-0.6049273014,0.1242448837,-4.6300787926,4986.8317580561
8811,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(F)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F,3.6978743076,1.7092753649,-0.6158424616,0.1247826964,-4.6681370735,4987.4012251467
10746,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F)(Cl)F)(F)F,3.6984474659,1.6891976595,-0.5471654534,0.1471049935,-4.6635785103,4993.9876716042
6327,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(Cl)F)(F)F)(F)F)(Cl)Cl)(Cl)F)(F)F,3.6987388134,1.65885818,-0.5954588652,0.1244385988,-4.6430482864,4997.339024319
6057,C(C(C(C(C(C(C(C(F)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F,3.6987748146,1.6552399397,-0.5863992572,0.1245231181,-4.7130589485,4997.7533001008
10917,C(C(C(C(C(C(C(C(F)(F)Cl)(Cl)F)(Cl)F)(Cl)F)(Cl)F)(Cl)Cl)(Cl)F)(F)F,3.6987788677,1.5939785242,-0.5347331762,0.125434652,-4.889787674,4997.7999425714
8748,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(F)F)(F)F)(F)F)(Cl)F)(F)F,3.6988003254,1.7870432138,-0.5494687557,0.1401899606,-4.4560718536,4998.0468805508
462,C(C(C(C(C(F)(Cl)Cl)(Cl)F)(Cl)Cl)(F)F)(F)F,3.6988053322,1.3412353992,-0.524747014,0.0973386914,-3.792034626,4998.1045011682
165,C(C(C(C(C(F)(F)F)(F)F)(Cl)Cl)(F)F)(F)F,3.698939085,1.5050967932,-0.5473178625,0.0956982523,-3.6439473629,4999.6440407376
8757,C(C(C(C(C(C(C(C(F)(F)Cl)(F)F)(F)F)(F)F)(F)F)(Cl)Cl)(Cl)F)(F)F,3.6989469528,1.7293730974,-0.6173796654,0.1247543246,-4.6232862473,4999.7346166553
4590,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F,3.6989572048,1.7823046446,-0.5445330739,0.1460616142,-4.5846590996,4999.8526422829
12021,C(C(C(C(C(C(C(C(F)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(Cl)Cl)(F)F,3.6991035938,1.5031605959,-0.586407721,0.1027287394,-5.1023335457,5001.5382424149
3648,C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(F)F)(F)F)(Cl)Cl)(F)F)(F)F,3.6991474628,1.5929546356,-0.5997436047,0.1155179888,-4.3673596382,5002.0434840543
3135,C(C(C(C(C(C(C(F)(F)Cl)(F)F)(Cl)F)(Cl)F)(Cl)Cl)(F)F)(F)F,3.6997847557,1.6131728888,-0.5603038073,0.1163738519,-4.439573288,5009.3889760713
11487,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(F)F)(Cl)F)(Cl)F)(F)F)(F)F,3.6999480724,1.7470407486,-0.6086614132,0.1091287881,-4.5482726097,5011.273114347
11595,C(C(C(C(C(C(C(C(F)(Cl)Cl)(F)F)(Cl)F)(Cl)F)(F)F)(Cl)F)(F)F)(F)F,3.700022459,1.7877234221,-0.6119523048,0.1091308147,-4.5082845688,5012.1315260786
4428,C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(Cl)F)(F)F)(Cl)F)(F)F,3.700073719,1.7424758673,-0.5457710624,0.1460346729,-4.5723991394,5012.7231453787
